chr	start	end	type	gene_name	distance_to_tss	name	score	strand	log2FoldChange	padj	significant	direction
chr1	152661805	152662164	Promoter	LCE2D	1575	Peak_8678	452.164800046012	+	-0.320793299538708	0.012453524887531	FALSE	Less accessible
chr1	152696146	152696566	Distal	LCE2D	32766	Peak_8682	419.968138763215	-	-1.03391517397491	1.6789179325403e-05	TRUE	Less accessible
chr1	155858415	155858864	Promoter	SYT11	1152	Peak_308	453.78624642035	+	-0.810397257799937	0.00337504456928	FALSE	Less accessible
chr1	156039672	156039979	Distal	LAMTOR2	15110	Peak_499	439.732063468546	-	-1.00692079650536	0.00518426212833729	TRUE	Less accessible
chr1	156052947	156053321	Promoter	LAMTOR2	1835	Peak_496	94.5017913472839	-	-1.12401042450145	0.00513364712232724	TRUE	Less accessible
chr1	156345135	156345569	Gene_body	TSACC	7821	Peak_4169	350.441696681082	-	0.592022646879937	0.0239999756461941	FALSE	More accessible
chr1	156420100	156420390	Promoter	MIR9-1	329	Peak_5831	302.535794116557	+	-0.304094754873005	1.05226353345208e-05	FALSE	Less accessible
chr1	156467578	156467944	Distal	MIR9-1	47149	Peak_5834	492.347043496557	-	1.30130751247111	0.00596102711862414	TRUE	More accessible
chr1	157171459	157171611	Gene_body	LOC107985211	343	Peak_1828	483.104244689457	-	0.276385875491215	0.0223853067371063	FALSE	More accessible
chr1	157180626	157181093	Gene_body	LOC107985211	9510	Peak_1829	145.819878368638	+	0.716557161720589	0.0384465977915563	FALSE	More accessible
chr1	157991882	157992199	Promoter	KIRREL1	1391	Peak_8429	64.3578830873594	-	-1.09568703678361	0.00228920001800012	TRUE	Less accessible
chr1	158037943	158038168	Gene_body	KIRREL1	44670	Peak_8430	148.138273810036	+	0.0162000131249058	0.0187036356001384	FALSE	More accessible
chr1	159559508	159559692	Distal	APCS	28318	Peak_1757	149.727631534915	-	1.19509572840085	0.031938498794008	TRUE	More accessible
chr1	159587162	159587441	Promoter	APCS	664	Peak_1753	277.84689340042	-	2.46251225631602	0.00226449634539895	TRUE	More accessible
chr1	159593653	159593904	Distal	APCS	5827	Peak_1756	415.122907969635	+	1.45721134102949	0.0373935256991535	TRUE	More accessible
chr1	159786989	159787454	Distal	LOC101928264	7606	Peak_2592	321.833881351631	-	1.68335574457985	9.34957052959221e-05	TRUE	More accessible
chr1	159844474	159844813	Distal	LOC107985216	10396	Peak_6911	454.993994534016	+	0.262460481054087	0.00844130332947964	FALSE	More accessible
chr1	159853987	159854215	Promoter	LOC107985216	883	Peak_6909	350.76432042988	-	-1.00106257247774	1.3463176623417e-05	TRUE	Less accessible
chr1	159920546	159920804	Gene_body	TAGLN2	4961	Peak_2816	466.702457144857	+	0.727408678547887	0.0187659150814996	FALSE	More accessible
chr1	159960793	159961220	Distal	TAGLN2	35286	Peak_2818	99.6829418931156	+	-0.898783390877524	0.0260126955844252	FALSE	Less accessible
chr1	160080684	160081045	Promoter	KCNJ9	854	Peak_8434	365.911608224269	+	-1.88063636379386	0.0175073479512241	TRUE	Less accessible
chr1	160154932	160155370	Distal	ATP1A2	39173	Peak_8489	95.5914444173686	-	1.57933019183888	0.244570597891526	FALSE	More accessible
chr1	160900785	160900973	Distal	LOC101928372	31680	Peak_153	400.66534896614	-	-1.06918796006255	0.0588861822918756	FALSE	Less accessible
chr1	161068087	161068248	Distal	NECTIN4-AS1	16378	Peak_6496	441.496014245786	-	0.749587039420928	4.60105190125501e-05	FALSE	More accessible
chr1	161257616	161257774	Promoter	PCP4L1	1129	Peak_752	313.06915183086	-	0.254453571936139	0.482308872356412	FALSE	More accessible
chr1	164639530	164639900	Gene_body	PBX1	83946	Peak_1588	195.455637271516	+	1.61601940385128	0.0181670422429219	TRUE	More accessible
chr1	164920486	164920672	Distal	PBX1	364902	Peak_1590	278.573893161956	-	0.651120044207679	0.00259208392561413	FALSE	More accessible
chr1	168056355	168056644	Distal	GPR161	81312	Peak_6938	369.004586234223	+	0.528078898771114	0.00327526584351635	FALSE	More accessible
chr1	168137242	168137735	Promoter	GPR161	425	Peak_6935	189.033901039511	+	-0.421897730355185	0.757221736588846	FALSE	Less accessible
chr1	168137355	168137792	Promoter	GPR161	312	Peak_6934	67.3447238863446	+	1.11181860449109	0.0542188058284895	FALSE	More accessible
chr1	169912915	169913069	Distal	KIFAP3	172293	Peak_5854	454.583488835488	-	0.827050240377454	0.0550441217640648	FALSE	More accessible
chr1	171101535	171101758	Promoter	MIR1295A	271	Peak_8291	107.115268160123	+	-2.08888803283909	0.000631606540037319	TRUE	Less accessible
chr1	171768053	171768472	Distal	DNM3	49834	Peak_2601	204.03642320307	-	0.941557202261115	0.00250881757480092	FALSE	More accessible
chr1	171817361	171817617	Promoter	DNM3	526	Peak_2597	222.805272357073	+	1.26957351618827	0.00789138746201061	TRUE	More accessible
chr1	172287494	172287970	Gene_body	DNM3	469607	Peak_2599	416.827173624188	-	1.70187577941011	0.00712394429072738	TRUE	More accessible
chr1	172532049	172532211	Promoter	SUCO	300	Peak_7070	147.019604581874	-	-0.972598380163857	0.000455254547437605	FALSE	Less accessible
chr1	172540420	172540656	Gene_body	SUCO	8071	Peak_7071	307.358701911289	+	1.15692112255049	0.204401562760648	FALSE	More accessible
chr1	175013291	175013750	Gene_body	MRPS14	10134	Peak_5895	221.681724232622	+	2.55171990553054	0.244878397244616	FALSE	More accessible
chr1	175065253	175065499	Distal	MRPS14	41828	Peak_5896	487.216017884202	-	2.85741192911479	0.000188181439131561	TRUE	More accessible
chr1	179716400	179716682	Distal	LOC128071543	13791	Peak_4996	421.783882263117	+	2.2978397692167	0.000112385993812718	TRUE	More accessible
chr1	179728708	179729038	Promoter	LOC128071543	1483	Peak_4994	255.437765154056	+	1.74088282766109	0.83038890729042	FALSE	More accessible
chr1	179738986	179739353	Gene_body	LOC128071543	8795	Peak_4995	104.877853323706	+	-0.872045776042832	0.000240336098402165	FALSE	Less accessible
chr1	183452129	183452381	Distal	NMNAT2	33749	Peak_6794	336.393844580743	-	0.544458599932949	0.00983106621601619	FALSE	More accessible
chr1	186225757	186226064	Gene_body	LOC124904471	1285	Peak_7267	362.228021933697	+	0.747659030129699	0.00013329392569667	FALSE	More accessible
chr1	186264497	186264879	Distal	LOC124904471	40025	Peak_7270	105.143447546288	-	-0.302302917590512	2.34294439702102e-05	FALSE	Less accessible
chr1	186502759	186503095	Distal	PDC	41645	Peak_1454	184.355292632245	-	0.2395704410592	0.0343778339858905	FALSE	More accessible
chr1	197137506	197137708	Distal	ZBTB41	63787	Peak_4002	428.282719221897	+	1.76949183997489	0.007577241912829	TRUE	More accessible
chr1	198504299	198504506	Gene_body	LOC105371677	15578	Peak_7571	232.923493685666	+	-0.552807588487122	0.010468192678038	FALSE	Less accessible
chr1	198519378	198519790	Promoter	LOC105371677	499	Peak_7570	227.683681761846	-	-1.17499413282132	0.00702537259836681	TRUE	Less accessible
chr1	199438186	199438527	Distal	LINC02789	289588	Peak_2059	335.811933572404	+	-0.551267808512842	0.247654761616433	FALSE	Less accessible
chr1	201862005	201862264	Promoter	MIR6739	1368	Peak_3076	172.487104160246	-	-1.03664786042346	0.011441360494541	TRUE	Less accessible
chr1	201863114	201863527	Promoter	MIR6739	259	Peak_3077	335.310286621098	+	-0.652736317269711	0.0127191126705147	FALSE	Less accessible
chr1	201888935	201889294	Distal	MIR6739	25562	Peak_3078	149.801377928816	+	-0.725486729019019	0.0250144622472115	FALSE	Less accessible
chr1	202338025	202338206	Gene_body	UBE2T	3959	Peak_8670	421.259595581796	+	1.35483207550425	0.0373502841058187	TRUE	More accessible
chr1	202341716	202341900	Promoter	UBE2T	268	Peak_8668	220.572139520664	-	1.05943225405217	0.00388667193190195	TRUE	More accessible
chr1	202371134	202371300	Distal	UBE2T	29150	Peak_8671	157.692068151664	+	-0.137427608823898	0.00225083833325189	FALSE	Less accessible
chr1	202970037	202970390	Distal	KLHL12	41401	Peak_2513	348.255170264747	+	1.25115862282894	0.0657884975684807	FALSE	More accessible
chr1	202978366	202978622	Distal	KLHL12	49730	Peak_2512	401.486700354144	+	1.10984923893784	0.00904505569403991	TRUE	More accessible
chr1	203157285	203157785	Distal	MYBPH	18541	Peak_5243	205.601391894743	-	-1.10020809716677	0.0607392006468028	FALSE	Less accessible
chr1	205730989	205731194	Promoter	LOC124900423	363	Peak_735	74.0849736961536	-	-0.793434992204633	1.62786732509817e-05	FALSE	Less accessible
chr1	206065878	206066280	Distal	LOC124900428	14361	Peak_4242	86.0369371948764	+	0.0999743420391152	0.543735680291074	FALSE	More accessible
chr1	206151910	206152093	Gene_body	LOC105372873	4746	Peak_2557	431.477135652676	+	2.69921783642721	0.295992988418026	FALSE	More accessible
chr1	206205639	206205817	Distal	LOC105372873	58475	Peak_2558	202.382081840187	+	0.472916703837017	0.0039008097737063	FALSE	More accessible
chr1	206634368	206634757	Promoter	DYRK3	1168	Peak_7889	448.2531523332	-	1.83692970762788	0.016186752333492	TRUE	More accessible
chr1	206664637	206665040	Gene_body	DYRK3	29101	Peak_7891	364.061620668508	-	1.28159757423521	0.00770557424044237	TRUE	More accessible
chr1	206731243	206731737	Distal	DYRK3	95707	Peak_7892	408.586212468799	-	0.793267754516838	0.00703796687312424	FALSE	More accessible
chr1	207228863	207229032	Distal	LINC02942	11259	Peak_8348	362.114347191528	+	-0.711261285364627	0.338678324156136	FALSE	Less accessible
chr1	207238848	207239285	Promoter	LINC02942	1274	Peak_8345	323.311485152226	-	-0.449684018114393	0.000574543615194265	FALSE	Less accessible
chr1	207295225	207295500	Gene_body	LINC02942	55103	Peak_8346	83.9408369502053	-	0.812876599595822	0.000144400727122352	FALSE	More accessible
chr1	212573302	212573595	Gene_body	ATF3	7968	Peak_5938	150.189786206465	+	0.428119688054861	0.00503127009952441	FALSE	More accessible
chr1	212625133	212625450	Distal	ATF3	59799	Peak_5942	56.860372540541	-	0.356371989007057	0.0215052024898352	FALSE	More accessible
chr1	212698887	212699359	Gene_body	BATF3	953	Peak_4483	125.263937888667	+	-2.12448664917097	4.14538406301619e-05	TRUE	Less accessible
chr1	212699426	212699753	Promoter	BATF3	414	Peak_4482	227.856069954578	-	0.052220947796634	0.0087476979809681	FALSE	More accessible
chr1	212709799	212709995	Distal	BATF3	9959	Peak_4485	124.651520000771	-	0.624745221265208	0.45327277995334	FALSE	More accessible
chr1	212834977	212835354	Gene_body	SPATA45	12672	Peak_5913	343.059812916908	-	1.55120444679512	1.46598471807899e-05	TRUE	More accessible
chr1	212847449	212847624	Promoter	SPATA45	200	Peak_5912	64.1311149927788	+	-0.0137535882757155	0.000224016647351312	FALSE	Less accessible
chr1	212851423	212851887	Distal	SPATA45	3774	Peak_5915	320.877471833956	+	-0.594368794598906	1.03592736451273e-05	FALSE	Less accessible
chr1	213788519	213788717	Distal	PROX1-AS1	199989	Peak_6808	400.355384091381	-	1.15865924613502	0.0557170469104778	FALSE	More accessible
chr1	213908073	213908233	Gene_body	PROX1-AS1	80435	Peak_6807	101.111701095942	-	2.57500010071443	0.0153444838392548	TRUE	More accessible
chr1	217781243	217781410	Gene_body	SPATA17-AS1	3877	Peak_6571	416.587874793913	-	2.65967811809895	0.0050274275495367	TRUE	More accessible
chr1	218254991	218255207	Distal	RRP15	30302	Peak_2634	177.858700661454	+	1.12866255612672	0.000291601946715354	TRUE	More accessible
chr1	220214500	220214675	Distal	SNORA36B	13824	Peak_8075	446.110242512077	+	0.530930826847067	0.00244493237913121	FALSE	More accessible
chr1	221563164	221563651	Promoter	LOC105372937	489	Peak_2819	324.648990365677	+	-0.992466036136061	0.00263868202408776	FALSE	Less accessible
chr1	222246442	222246823	Gene_body	LOC124904518	142661	Peak_6578	291.634099849034	-	-1.08921281229171	0.0419459393601992	TRUE	Less accessible
chr1	222269929	222270379	Gene_body	LOC124904518	119174	Peak_6579	179.974797926843	+	-1.60754729618246	0.0269175857342244	TRUE	Less accessible
chr1	222388771	222389077	Promoter	LOC124904518	332	Peak_6577	179.304716212209	+	0.957495843149864	0.00073747706712855	FALSE	More accessible
chr1	222535650	222535909	Distal	TAF1A	54283	Peak_8069	285.991223889869	-	0.474425632391679	0.0462254971142626	FALSE	More accessible
chr1	228328621	228328993	Distal	LOC101927401	39933	Peak_4719	497.363930114079	+	-0.155118941987893	0.00214722142921821	FALSE	Less accessible
chr1	228361452	228361948	Gene_body	LOC101927401	7102	Peak_4717	149.306619015988	+	0.56984203025869	1.61669603075947e-05	FALSE	More accessible
chr1	228403973	228404399	Distal	LOC101927401	35419	Peak_4720	359.223210229538	+	0.255000678680593	0.428402425334278	FALSE	More accessible
chr1	228610067	228610472	Promoter	RNA5S1	319	Peak_2098	319.308095413726	+	-1.42384885427055	0.0527381507352877	FALSE	Less accessible
chr1	228637690	228637844	Distal	RNA5S1	27304	Peak_2099	476.564527826849	-	0.734034523509477	0.00177059689345299	FALSE	More accessible
chr1	230880023	230880523	Gene_body	LOC124904547	10146	Peak_7494	83.6892785388045	+	1.64590682823007	0.00128658938984634	TRUE	More accessible
chr1	231489118	231489503	Distal	TSNAX	39551	Peak_4725	454.653655108996	-	-1.40001889062642	0.000472444253754457	TRUE	Less accessible
chr1	231605369	231605775	Gene_body	LINC00582	6721	Peak_3970	263.820533128455	+	-0.957698415241187	0.00676038538292051	FALSE	Less accessible
chr1	231611667	231612058	Promoter	LINC00582	423	Peak_3968	458.673755009659	-	-0.908713024499278	0.00422399437217973	FALSE	Less accessible
chr1	231612915	231613357	Distal	LINC00582	825	Peak_3971	270.512184349354	+	-0.876367921177124	0.0351189472324215	FALSE	Less accessible
chr1	241115854	241116262	Distal	MIR3123	16418	Peak_4075	69.7659259894863	-	-0.179511483399496	0.0446031861376017	FALSE	Less accessible
chr1	241131157	241131328	Promoter	MIR3123	1115	Peak_4074	72.4590464611538	-	0.758432564573414	0.0136147312489804	FALSE	More accessible
chr1	241847809	241848108	Promoter	LOC124904603	319	Peak_6200	475.805900839623	-	1.16048945618727	0.00169717067461461	TRUE	More accessible
chr1	247079720	247080155	Distal	LINC02897	32697	Peak_2458	142.698563344311	-	1.04030326870881	0.477850526714507	FALSE	More accessible
chr1	247604739	247605112	Promoter	OR2G3	847	Peak_373	148.288410983514	-	-2.1683346883899	0.00191678384109578	TRUE	Less accessible
chr1	247653156	247653599	Distal	OR13G1	26583	Peak_1179	473.812168044969	-	-0.409626773779793	0.0511829846161883	FALSE	Less accessible
chr1	247676654	247676866	Gene_body	OR13G1	3085	Peak_1177	128.170437621884	-	-1.53605535913263	0.00530407774774358	TRUE	Less accessible
chr1	247823909	247824252	Promoter	OR14A16	210	Peak_7760	204.265786230098	-	-0.391945631185786	0.00237677893810577	FALSE	Less accessible
chr1	248108347	248108744	Distal	OR2L3	61511	Peak_5972	272.32010983862	+	-0.374647670816384	6.9406462653549e-05	FALSE	Less accessible
chr2	3702608	3702813	Gene_body	LOC105373393	1545	Peak_5892	331.879511626903	+	-1.46512606885458	0.0173223373572342	TRUE	Less accessible
chr2	3703718	3704065	Promoter	LOC105373393	435	Peak_5890	225.680480350275	+	-2.30281969285589	0.0149860333932098	TRUE	Less accessible
chr2	6494327	6494582	Promoter	LINC01824	1324	Peak_6186	411.21267155977	-	-1.33105807410321	0.0130140937814955	TRUE	Less accessible
chr2	6524724	6525133	Distal	LINC01824	29073	Peak_6188	285.907220141962	+	-0.479300779306181	0.0558472109533381	FALSE	Less accessible
chr2	7637981	7638333	Distal	LOC107985848	34265	Peak_2580	339.078015380073	+	-1.23888671408782	1.61321868183742e-05	TRUE	Less accessible
chr2	7692831	7693154	Distal	LOC107985848	20585	Peak_2581	227.83225068124	+	-0.0570995596389417	6.81325951016197e-05	FALSE	Less accessible
chr2	10184985	10185283	Distal	MIR4261	7686	Peak_4459	78.9914048509672	+	0.227170022576759	0.000507336299838096	FALSE	More accessible
chr2	10192251	10192494	Promoter	MIR4261	420	Peak_4458	107.86111735506	-	-0.216063238142791	0.0140807862660654	FALSE	Less accessible
chr2	10911190	10911361	Promoter	KCNF1	744	Peak_3423	499.702456372324	+	-2.00957143071619	0.000356513034749707	TRUE	Less accessible
chr2	10912870	10913144	Gene_body	KCNF1	936	Peak_3424	61.0987974447198	+	-0.099742554936895	0.00217351545839546	FALSE	Less accessible
chr2	12188283	12188529	Distal	MIR3681	10847	Peak_8013	104.649492248427	-	-0.918863877845261	0.0174203481465802	FALSE	Less accessible
chr2	12198397	12198548	Promoter	MIR3681	733	Peak_8012	69.7511992999353	+	-0.980435574728457	0.203107356726479	FALSE	Less accessible
chr2	12227587	12227874	Distal	MIR3681	28457	Peak_8015	478.074003604706	-	-1.68439962030401	0.000375815923696354	TRUE	Less accessible
chr2	18040284	18040684	Promoter	LOC124900534	449	Peak_3245	55.6798318750225	+	1.20099470675876	0.000739485775650768	TRUE	More accessible
chr2	18040369	18040826	Promoter	LOC124900534	364	Peak_3246	420.78289987985	-	1.10570195559799	0.00931135601837095	TRUE	More accessible
chr2	18938797	18939231	Promoter	LOC105373456	900	Peak_5688	133.021959138569	+	-0.364219571577354	0.191595536247725	FALSE	Less accessible
chr2	18940054	18940508	Gene_body	LOC105373456	357	Peak_5689	442.373029433657	-	0.695134360787591	0.0338147102761821	FALSE	More accessible
chr2	19901699	19902030	Promoter	TTC32	284	Peak_5122	288.621603930369	+	1.18178821690202	0.0314796427449804	TRUE	More accessible
chr2	19914581	19914855	Distal	TTC32	12598	Peak_5125	297.690264612902	-	0.523360200802119	0.000573888794802764	FALSE	More accessible
chr2	24789872	24790294	Gene_body	PTRHD1	3519	Peak_7477	321.623110433575	+	-1.11619873982357	0.0279714184681885	TRUE	Less accessible
chr2	24792991	24793227	Promoter	PTRHD1	400	Peak_7475	444.354303576984	+	-1.07190755151315	0.00519975273548625	TRUE	Less accessible
chr2	25018344	25018794	Distal	DNAJC27	46250	Peak_2136	198.239265428856	-	0.286625966878616	7.76167920649724e-05	FALSE	More accessible
chr2	26941781	26942152	Distal	MAPRE3	28856	Peak_1496	428.774638450705	+	-1.30600407525212	4.02060227037333e-05	TRUE	Less accessible
chr2	26943523	26943999	Distal	MAPRE3	27114	Peak_1497	180.042799888179	-	-1.28433717758515	0.00163956655741455	TRUE	Less accessible
chr2	26969129	26969627	Promoter	MAPRE3	1508	Peak_1494	127.106593269855	-	1.5254173999825	0.00235908289751426	TRUE	More accessible
chr2	27131159	27131448	Gene_body	PREB	3507	Peak_7388	132.008154015057	+	3.00563039801962	0.0179265660384578	TRUE	More accessible
chr2	27448491	27448787	Distal	FNDC4	46709	Peak_2773	222.438481950667	+	-0.180278722149817	0.0580081291987607	FALSE	Less accessible
chr2	27494731	27495078	Promoter	FNDC4	469	Peak_2770	227.24814141402	+	-0.0256455340153116	0.000643801536657693	FALSE	Less accessible
chr2	27635208	27635401	Distal	SLC4A1AP	28218	Peak_6875	147.292676928919	+	0.763857534631528	0.628300523036209	FALSE	More accessible
chr2	27705357	27705731	Distal	SLC4A1AP	41931	Peak_6874	314.416273601819	+	1.51260785402133	0.00201291128329931	TRUE	More accessible
chr2	31233576	31233750	Promoter	CAPN14	282	Peak_824	253.311669221148	+	-0.118066148912703	0.000149621344246755	FALSE	Less accessible
chr2	32087838	32088239	Gene_body	SPAST	24282	Peak_5008	142.622243182268	+	-0.0272586420018488	0.060569681969074	FALSE	Less accessible
chr2	35519814	35520155	Distal	MIR548AD	48409	Peak_8044	110.202508966904	-	1.1077103569481	0.0289185182364658	TRUE	More accessible
